id,file,source_file,start_page,end_page,pages,file_sha256,bytes,case_title,case_number,deed_number,judgment_number,court,circuit,decision_date,year,text_sha256
collector-1435-v13-p154-3418548,extracted/collector-judgments/collector-1435-v13-p154-3418548.txt,moj-judgments-1435-volume-13.pdf,154,160,7,e31245baafa41045364a0602802e438395e4a3791b45c1396673cd9c514e5bc6,25176,:يلسلستلا مقرلاقرلا,3418548,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,ef4f87eaf7d094c0f66010a0f51aea255f966ecd5a54c13b7436f92b45ddfe76
collector-1435-v13-p161-34359951,extracted/collector-judgments/collector-1435-v13-p161-34359951.txt,moj-judgments-1435-volume-13.pdf,161,165,5,cd20ac40aeae7816815347d9b3b6621d65d53669aaa0b22f95e629f2e744afc8,14544,:يلسلستلا مقرلاقرلا,34359951,,,,الدائرة اجلزائية األوىل االطالع عىل القرار الرشعي رقم 35257760وتاريخ 1435/5/29ه الصادر م,,1435,22ef59f784a32e43dfd827985274779e17ef6c74a2516003e05b83792adcf41f
collector-1435-v13-p166-34467326,extracted/collector-judgments/collector-1435-v13-p166-34467326.txt,moj-judgments-1435-volume-13.pdf,166,168,3,25a91126a360eb2ab0169af0135dfae620d615965f354495ccd0bb352d1cab88,9403,:يلسلستلا مقرلاقرلا,34467326,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1434,1b332b3a7f92ffca5cea49e51ce654aed834b10d5fdbca3eef52946dd7ad2766
collector-1435-v13-p169-34135023,extracted/collector-judgments/collector-1435-v13-p169-34135023.txt,moj-judgments-1435-volume-13.pdf,169,172,4,9b5dc865a41e8c3c41590b68c51255bb78a762e1134cf97876a609be46536f92,12199,:يلسلستلا مقرلاقرلا,34135023,,,محكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بجدة برقم,الدائرة اجلزائية اخلامسة بمحكمة االستئناف يف منطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,9f40b6bb3f0c02382d3335eb71cea62ba7b0364bb1164d435e5a1767d64eed0a
collector-1435-v13-p173-34191595,extracted/collector-judgments/collector-1435-v13-p173-34191595.txt,moj-judgments-1435-volume-13.pdf,173,176,4,b87df8b19157fa4917f09c34935c46074589501a41031713dfdd803669500f94,11645,:يلسلستلا مقرلاقرلا,34191595,,,,الدائرة اجلزائية األوىل يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوار,,1434,b91212a649dfcf9d7cb764ee42eb9f4b8f9a6a0a0d427ad041fdc44493641616
collector-1435-v13-p177-3525820,extracted/collector-judgments/collector-1435-v13-p177-3525820.txt,moj-judgments-1435-volume-13.pdf,177,180,4,337408f88ec061f7e54f59d42b789581e2a5927ac2aa0f9b9bf5d6093c10c23c,10395,:يلسلستلا مقرلاقرلا,3525820,,,محكمة الرشعية والتفاهم معك هناك ولدي صورة من هذا التنبيه حتى ال تنكر ذلك .صاحب البيت () )...ا.ه,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الواردة,,1435,452932c07ec4fde461a95a3e35286293df2881f2f31c85a7f3c7f46ab09fd068
collector-1435-v13-p181-3595410,extracted/collector-judgments/collector-1435-v13-p181-3595410.txt,moj-judgments-1435-volume-13.pdf,181,187,7,dca83fd4aa46f84df7ab70faa1ddc04e764dbe7f373491ff1577267e4563db98,22379,:يلسلستلا مقرلاقرلا,3595410,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بالشعف الشيخ )...( /برقم 354,الدائرة اجلزائية الثالثة رقم 35257580يف 1435/5/26ه,,1435,35407b0dda20103536cd787445971967b9ef87882b2c063ae4490d2f0f560c82
collector-1435-v13-p188-3435426,extracted/collector-judgments/collector-1435-v13-p188-3435426.txt,moj-judgments-1435-volume-13.pdf,188,196,9,6ab2a23d5f06320f5759fe1638a411f8aa48bca79b04aa5bc411c491cb5ddfab,34474,:يلسلستلا مقرلاقرلا,3435426,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الص,,1435,57563f09a314e8643b07ede30ab85e50d57d5d96fff4922e40ea01db7ff9cb5b
collector-1435-v13-p197-3539498,extracted/collector-judgments/collector-1435-v13-p197-3539498.txt,moj-judgments-1435-volume-13.pdf,197,199,3,3ee7097612cd2068a654ab86299cd3b941556e3b8f5a9196d65f2b6198af8a2f,8195,:يلسلستلا مقرلاقرلا,3539498,,,,الدائرة اجلزائية األوىل االطالع عىل احلكم الصادر من فضيلة الشيخ ( )...املالزم القضائي يف,,1435,9268cb6be42b05332673343db8b3113dc1ea131b3ab7063dd7ef13b93bf3fd76
collector-1435-v13-p200-34519392,extracted/collector-judgments/collector-1435-v13-p200-34519392.txt,moj-judgments-1435-volume-13.pdf,200,202,3,1021d43c69876e532c970ab73dd73b08eaaf8df88ea18aeb5dbb54327ef9c85a,9321,:يلسلستلا مقرلاقرلا,34519392,,,,الدائرة اجلزائية األوىل االطالع عىل الصك الرشعي رقم 35202073وتاريخ 1435/4/9ه الصادر من ف,,1435,b591c8802b3119902332f21ada529bad44e5d3c24572ddac3f788558f233e734
collector-1435-v13-p203-35260665,extracted/collector-judgments/collector-1435-v13-p203-35260665.txt,moj-judgments-1435-volume-13.pdf,203,205,3,eab7fc12e5da4ca2cdb36227e123df2dfc24989490d6422907e13f6e25d193f6,9894,:يلسلستلا مقرلاقرلا,35260665,,,,الدائرة اجلزائية الرابعة يف حمكمة االستئناف بمنطقة مكة املكرمة جرى منا االطالع عىل احلكم,,1435,67fadc435643ea0127d81ae42f2199449b3e29d85b5661419301e5e8e2019fdb
collector-1435-v13-p206-34147155,extracted/collector-judgments/collector-1435-v13-p206-34147155.txt,moj-judgments-1435-volume-13.pdf,206,209,4,7c722d075aaffb877e488fffffda2c648146ddeb4bb59eda6a4ffa2d2531641e,12798,:يلسلستلا مقرلاقرلا,34147155,,,,الدائرة اجلزائية األوىل برقم 35206129وبتاريخ 1435/04/12ه,,1435,26824c079ccce40853ac4a0b2095ffb24adab824421f2e8ff1585598de80ec4a
collector-1435-v13-p210-3572428,extracted/collector-judgments/collector-1435-v13-p210-3572428.txt,moj-judgments-1435-volume-13.pdf,210,212,3,54399e43b127a2e48aa2489d8daa3b23b70e2adffbdf2edc962e3fabbcf362e6,8684,:يلسلستلا مقرلاقرلا,3572428,,,,الدائرة اجلزائية السابعة يف حمكمة االستئناف بمنطقة مكة املكرمة االطالع عىل املعاملة الوا,,1435,476250c257e45611d2d87d231ce2cac1a6cc542324ed58cef4aa97565411df4c
collector-1435-v13-p213-35253210,extracted/collector-judgments/collector-1435-v13-p213-35253210.txt,moj-judgments-1435-volume-13.pdf,213,217,5,4940e2a0fff1ea42d77d2ed2d1ead84258b25830be9b149e4ff5f288964ad2ee,8210,:يلسلستلا مقرلاقرلا,35253210,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بمدينة الدمام برقم 35,الدائرة اجلزائية األوىل بمحكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة,,1435,e9ea8e79d8b2d58d1077ac4c5615f2499bbb8aec28cc98e47f8d7fe5917c4caf
collector-1435-v13-p218-3511571,extracted/collector-judgments/collector-1435-v13-p218-3511571.txt,moj-judgments-1435-volume-13.pdf,218,221,4,ba0efc1b4ca732a1c8915ac7b0b4ce8ade609fbcfe97ca0280e967b036f18c64,13854,:يلسلستلا مقرلاقرلا,3511571,,,محكمة للنظر حيال مصادرة املركبة أو دفع قيمة املثل للمركبة,الدائرة األوىل لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة القصيم عىل املعاملة الوار,,1435,3b0e98edbf12e15a2c3b479b8bce530292d55c632f102c30fb63fe38785093d9
collector-1435-v13-p222-3598762,extracted/collector-judgments/collector-1435-v13-p222-3598762.txt,moj-judgments-1435-volume-13.pdf,222,225,4,fde423a9df2225894d4abd2e8626acf00c2a19e56f2b69d2b78d76c5ff051b0d,10248,:يلسلستلا مقرلاقرلا,3598762,,,محكمة االستئناف بمنطقة عسري عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بأهبا برقم 351528917وتاريخ,الدائرة الرابعة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري عىل املعاملة الوارد,,1435,7967440802cc6a6fa893d2e711d76b3072f440dea23c68f5b15f3b970f405058
collector-1435-v13-p226-3598406,extracted/collector-judgments/collector-1435-v13-p226-3598406.txt,moj-judgments-1435-volume-13.pdf,226,229,4,e4f8e5a41f01d404ddf87c13a86256374c43ce5041aa894594f9080cb5f88a94,12915,:يلسلستلا مقرلاقرلا,3598406,,,محكمة االستئناف بمنطقة عسري بقرارهم رقم 32194644وتاريخ 1435/4/3ه عىل القرار الصادر منا برقم 35182634وتاريخ,الدائرة الثالثة لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة عسري بقرارهم رقم 3219464,,1435,8e6f86b15ecc930ff34e35a427dfb63ad14faba734c320e0303cda17e6c994a0
collector-1435-v13-p230-34424543,extracted/collector-judgments/collector-1435-v13-p230-34424543.txt,moj-judgments-1435-volume-13.pdf,230,232,3,bdc0e7b4d1f47855c5e40d021f869293fcbbd6450338ee256bc821c1f312c0a8,8858,:يلسلستلا مقرلاقرلا,34424543,,,,الدائرة اجلزائية الرابعة يف حمكمة االستئناف بمنطقة مكة املكرمة جرى منا االطالع عىل القرا,,1435,b15585184e48bf6f8fb3f92df8ee90bfa4509ee3e9c8b69920daca89e6e1435c
collector-1435-v13-p233-34254846,extracted/collector-judgments/collector-1435-v13-p233-34254846.txt,moj-judgments-1435-volume-13.pdf,233,236,4,f6a34dfb187f55645e7c2760da181e0b3ac5061a5c949f02255a0f7f854e321f,13921,:يلسلستلا مقرلاقرلا,34254846,,,,الدائرة اجلزائية الثالثية الثانية رقم 34371002وتاريخ 1434/11/26ه,,1435,cbafcea4b662cb6e7c25f2d96646aeec69568fc4b06217c017966f8206f158be
collector-1435-v13-p237-355541,extracted/collector-judgments/collector-1435-v13-p237-355541.txt,moj-judgments-1435-volume-13.pdf,237,239,3,72a17d75440fed13d560b36647c44c1a40e7a3d1f0908725f609f0b5df844d35,9477,:يلسلستلا مقرلاقرلا,355541,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف بمنطقة املدينة املنورة االطالع عىل احلكم الص,,1435,45950039948afc61bbf13ddb9c5f9747ad2198fc7aadc9560c498cf5694af885
collector-1435-v13-p240-34432787,extracted/collector-judgments/collector-1435-v13-p240-34432787.txt,moj-judgments-1435-volume-13.pdf,240,243,4,4bedf58e290eb78fbe0bbeb853d9f30ddcf5eeaefcdab9e21e3eb05477923b34,11330,:يلسلستلا مقرلاقرلا,34432787,,,,الدائرة اجلزائية الثالثية األوىل ج 1/برقم ( )34366389وتاريخ 1434/11/23ه,,1434,abedc69750d71adccc3d5558009ecc95c3f9db744b546ead3f025e4bdb00fb0d
collector-1435-v13-p244-3544324,extracted/collector-judgments/collector-1435-v13-p244-3544324.txt,moj-judgments-1435-volume-13.pdf,244,246,3,e292b357058dfe1c4d5131587945b3c58270817d0528c3d121d0f10143d25f89,9623,:يلسلستلا مقرلاقرلا,3544324,,,محكمة االستئناف بمنطقة حائل عىل املعاملة الواردة من فضيلة رئيس املحكمة اجلزائية بحائل برقم 35206973وتاريخ,الدائرة الثانية لتدقيق القضايا اجلزائية بمحكمة االستئناف بمنطقة حائل عىل املعاملة الوارد,,1435,341df8b92ad522f109349f87a03c2b28b536771db751d171be427bfd03b717eb
collector-1435-v13-p247-355680,extracted/collector-judgments/collector-1435-v13-p247-355680.txt,moj-judgments-1435-volume-13.pdf,247,251,5,0934cb0cd8acb2db1560b2b92ade5200fc626479266fa21eadc9d2549f438146,14510,:يلسلستلا مقرلاقرلا,355680,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,7e10354db7ff1d30b3d873e82e9968faced7a4aa5ac6ef68ea003568abc1357c
collector-1435-v13-p252-3571094,extracted/collector-judgments/collector-1435-v13-p252-3571094.txt,moj-judgments-1435-volume-13.pdf,252,256,5,1de548e6d1b878dadf2e7e261dab748a59a85c344750812e8d1a133c7dd6656d,17790,:يلسلستلا مقرلاقرلا,3571094,,,محكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة رئيس املحكمة العامة بمحافظة حفر الباطن برقم,الدائرة اجلزائية األوىل بمحكمة االستئناف باملنطقة الرشقية عىل املعاملة الواردة من فضيلة,,1435,41b7a6ad5c580de9c4c4efbe551d1b47ba021a8e76224dadc86909bd3372a4a6
collector-1435-v13-p257-3570096,extracted/collector-judgments/collector-1435-v13-p257-3570096.txt,moj-judgments-1435-volume-13.pdf,257,261,5,40033a40238f33545f8d056d4b19a4d8e96992365d4975e6cee963d5c3bcc74c,16473,:يلسلستلا مقرلاقرلا,3570096,,,محكمة االستئناف بمكة املكرمة جرى منا االطالع عىل املعاملة الواردة إىل هذه املحكمة بكتاب فضيلة الرئيس املسا,الدائرة اجلزائية السادسة واملذيل من أصحاب الفضيلة بتوقيعاهتم كل من: 260 - 1قايض استئناف,,1435,e5408e19151dea1a336422bd1802707f32b89f1ac0ce42246f0e9e7d9e508251
collector-1435-v13-p262-3597420,extracted/collector-judgments/collector-1435-v13-p262-3597420.txt,moj-judgments-1435-volume-13.pdf,262,267,6,73442e455d2a47c1d38e2e345d0e305c5fecbffc3f4d1e359745a9bdf0338c4c,13119,:يلسلستلا مقرلاقرلا,3597420,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,88197c07f19d52dc94a08a6cf76144948a252e7fb2a5c79871c384bfd082e1eb
collector-1435-v13-p268-3521012,extracted/collector-judgments/collector-1435-v13-p268-3521012.txt,moj-judgments-1435-volume-13.pdf,268,272,5,f675908c2553bfed0cf71beb3a30cac099545ed4f67badf8d4852d25d304399f,16368,:يلسلستلا مقرلاقرلا,3521012,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,bd43f6e449a44ac8f68c838b657fb4c9100262f6533b8aa3481a2e16707222df
collector-1435-v13-p273-34213166,extracted/collector-judgments/collector-1435-v13-p273-34213166.txt,moj-judgments-1435-volume-13.pdf,273,281,9,def85f0249864e20e3a1bb24c4454b06b60c45ae0ede32536cc7762c7d0e4508,32475,:يلسلستلا مقرلاقرلا,34213166,,,,الدائرة اجلزائية الثانية يف حمكمة االستئناف باملنطقة الرشقية عىل املعاملة املقيدة لدى ام,,1435,3274cb5ed4201106a86a3687050feca1f3aa1735011fffcbc1a23f96912ea933
collector-1435-v13-p282-34542919,extracted/collector-judgments/collector-1435-v13-p282-34542919.txt,moj-judgments-1435-volume-13.pdf,282,285,4,a6e958f70add5d84a6028172fcb0405531d47f6605de48526056ee5b77fc3cab,11238,:يلسلستلا مقرلاقرلا,34542919,,,محكمة اجلزائية وفق ا لنص املادتني ( )128/126من نظام اإلجراءات اجلزائية,الدائرة الثانية لتمييز القضايا اجلزائية بمحكمة االستئناف بمنطقة اجلوف عىل املعاملة الوار,,1435,33c6260cbd876a3c47cd3ec921c7a25ca440261658fe443176d0786f463e23b1
