id,file,source_file,source_path,source_sha256,source_bytes,start_page,end_page,pages,file_sha256,file_bytes,text_sha256,status
recovered-moj-1434-v4-p45-3455626,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p45-3455626.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,45,49,5,6800fe2a65cabb24b62e6ae0ff919e5966d2117a41c5943efa1761190d00f0a5,489421,b09daa865e3f9729496ed62ccb37028624adf7f54f78aff3d304990af44d289b,exact_duplicate_review
recovered-moj-1434-v4-p50-34168512,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p50-34168512.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,50,56,7,328383fb5b07b4de977cd36b4a1b3c889757dfe6795d3f4de870d905a7132c44,514036,92510909e64be4db3ee17d217e322b1cb645f4d2392baca26a1881a1a8e6acba,exact_duplicate_review
recovered-moj-1434-v4-p57-34309759,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p57-34309759.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,57,62,6,007498ab6075d81c276e705884648aa72d24bee31f2f4674d456c1c8cf7622a7,500320,5e86d97ed3a35bfdfa8957dd131fed962ed9e4230adc10e2c271df513ebadc3b,exact_duplicate_review
recovered-moj-1434-v4-p63-33347755,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p63-33347755.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,63,67,5,ccde0a7db46f4c93d10437ee7b316c46c0f2f6059caa3003266bdcfe4b70108b,489800,936c9757ba92468497cf740c4a5866bbf91579eced1c89699f5a07a2d6e5a991,exact_duplicate_review
recovered-moj-1434-v4-p68-3418117,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p68-3418117.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,68,71,4,4979adce3612976ae3e03ac072ec260322de5abb40b1d143d4e246eca80eb660,489912,a121646734665dcace34d45baccff7215a6066f99211c88e5d1f6ccf3da4469c,exact_duplicate_review
recovered-moj-1434-v4-p72-34293933,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p72-34293933.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,72,78,7,471d2272317cb4141122b44ed59752cc2064b42d8a383a03dd54bb2d206e6d06,502335,daac968b45470b8d5dfbd75eef960d565cf91c8fcbde378c5bfb285d4789a2cd,exact_duplicate_review
recovered-moj-1434-v4-p79-34275262,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p79-34275262.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,79,88,10,a020145477faa1d56eba04719f82e7172035ae0a2776c27b9961f8e2c4592c35,498820,fb238226cda3d0f1c4e74533d1260aa1cea69bc15e6f8d3f0ed01849350994e3,exact_duplicate_review
recovered-moj-1434-v4-p89-34240537,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p89-34240537.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,89,92,4,c2bcbcb0f47d5419c637ef5452ab102539f67206a05dc03070bc4c5e76cef080,489581,01c544614abc56c316a9e54c30880d8dc7aa9dcdcbe419a05417f89ed4e8eb36,exact_duplicate_review
recovered-moj-1434-v4-p93-34185871,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p93-34185871.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,93,99,7,9d31ca29b7ef00128d7277cd5a1b911c9b5deab3133fef30e0b8edf955aab23d,490754,117349ea54b4c993a44d4a4a82aea1752cef4c04314992975eef950233a5aed1,exact_duplicate_review
recovered-moj-1434-v4-p100-34207930,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p100-34207930.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,100,112,13,d88d2e3776616c4b6988ee58bc8696fe13a3494071f962eb7c7808c13d95a1ce,521374,5d94afa0397ead84a000b473fd339ca1649b5cf57bc0b446d82d95b9a6346847,exact_duplicate_review
recovered-moj-1434-v4-p113-34293616,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p113-34293616.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,113,116,4,ac0d852f6c6e294063ea6834fdec47c74ea3e09c6334cba59ad6eda2381fc7d9,482990,c50f295a0e085b030a7b74ddd7336a2f3eed054c5425401135260ff7c23b9409,exact_duplicate_review
recovered-moj-1434-v4-p117-34330175,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p117-34330175.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,117,127,11,55726c6c17789cfa763e11de87e8fb7778192610c011b135c4b62cc28f5a8c47,506418,4f900c996596e2b2668af0597a0a7092b3576af9725272f318e1ced9492954cb,exact_duplicate_review
recovered-moj-1434-v4-p128-331239103,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p128-331239103.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,128,138,11,8837a8ac62424e92e16468aaf022e15882658188bf669567303736eb4cfba9eb,1266197,008ebdbdc7ee56b1e8aec2441e8c0c2b36f2fbf9c6bdc78bba518b2b4552f326,exact_duplicate_review
recovered-moj-1434-v4-p139-33204799,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p139-33204799.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,139,144,6,cff5e372a0257f6c98b5bd37c7ebb459fb3fcdc412880b75d97c12c1331e79bf,492380,537307d9664cbc3cf6dbf11cae52c27ae6ec2b3fcd2c4d793e837bf941ae9be5,private_manual_review
recovered-moj-1434-v4-p145-347286,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p145-347286.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,145,153,9,9be2bc45da94d7cd4d747c5f227e9419571b8421450b1e56d32eb156eced5beb,500137,7b2a8ab5cfba66c581c504aaeb2f63916f4693f8e1972e2c62dc8a07ca53adb6,exact_duplicate_review
recovered-moj-1434-v4-p154-3314438,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p154-3314438.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,154,162,9,18b2cf7a9b7d27c0ad0be1bf77048abd3de2f7d3df7bc7155bdf1675d50ce854,516885,ac2bd37095adce67985319598f62fee7031d1ab355ad4df5bb42490a93114c14,exact_duplicate_review
recovered-moj-1434-v4-p163-3437750,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p163-3437750.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,163,172,10,ac6b1b6896e1e4ce463fb7ec33c1e3e7667f5226f03c48e97024d2a719223bb0,516805,4086196e65e49e78882990dc742828c2018753c872d3af507866502c1eed0631,exact_duplicate_review
recovered-moj-1434-v4-p173-3449400,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p173-3449400.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,173,176,4,c03e100d0bbe155ad9ebeb709f3b9be7fae02e7774fa912b330c81f6ed47409f,490086,f479a1bd038e6fec57caf76a8e9f56ca1a0c1600542c9554ac8baf889350b55c,exact_duplicate_review
recovered-moj-1434-v4-p177-33350955,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p177-33350955.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,177,183,7,2371b35dc727e1c8512d51332a884c079312ef2a614fd89608541732968f2a51,494731,ca75cd27c46dfccaeffe6c1936719fe3b382d5eaddc50abde3db6ee81aaf32cf,exact_duplicate_review
recovered-moj-1434-v4-p184-33429665,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p184-33429665.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,184,188,5,1139ca2f0b0363e89963b88777ee5721932e75ef623840adaaccff3b055effae,505288,69039c1412c88bb32291fc11109a8374d05fdd15115c15a82384b08549d806f5,exact_duplicate_review
recovered-moj-1434-v4-p189-33479731,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p189-33479731.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,189,194,6,9606599fcffe98bf2d56ddfa545d1d5bcd6e26b380c49542ee466d992a5694bb,498099,7406c22cf075931814ce3442279e25463bec18029845774fd72c034e512e82fc,exact_duplicate_review
recovered-moj-1434-v4-p195-34165422,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p195-34165422.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,195,204,10,b41eb6c25662c5aa74ae1f77d97d272929ac760aad2c28ab3b757d543d80a717,515361,3e02e1de4745fb26aee6565f9a4455daf487166db525c26b1edfe7c11ea6b5c7,exact_duplicate_review
recovered-moj-1434-v4-p205-34176729,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p205-34176729.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,205,209,5,e07a3943cdfd09a34d4c4e7efd0bdb691a50c2ab7fc4bcb7239d664e04101d9a,491551,ce0df9e60db3bcdc66ee22420c94ce1de888cd116a60d786b51a7f24d72c347c,exact_duplicate_review
recovered-moj-1434-v4-p210-34191872,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p210-34191872.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,210,215,6,2b123abed19bc612fba2bf46d028f861675cc1e896a137b00d7e534a6455ae2b,501290,a068195b491316df1b280c833fb73641fbc7360eb577e92761435bd38b00ac85,exact_duplicate_review
recovered-moj-1434-v4-p216-34229326,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p216-34229326.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,216,222,7,013aeb12f294ba68a0eee3873333824e85f568565013d48a5ccd61c6efcee539,517820,442c42442241a8f25dc8d609b8047d98d03752c41c8c87a10d47f305889a0679,exact_duplicate_review
recovered-moj-1434-v4-p223-34231347,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p223-34231347.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,223,228,6,1f281173124f1512c88f74d385b5007cc33f76f8ac768a38b7af7b6efc5f6bf2,507503,ecf28881445e5bbc85c7f1ac4dc9e5ff53e23c68cd9674ae5f98ead7eff76116,private_manual_review
recovered-moj-1434-v4-p229-34250292,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p229-34250292.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,229,234,6,5447e0075e5a9eadafd01b382a6b09ebe4565c676bc96fc2f9b509c8d6c14686,506448,505952e0db7b46f612ba54bfaccb703f6061a5a9c6f9b4eef6eb2c7e7a025b62,exact_duplicate_review
recovered-moj-1434-v4-p235-34290771,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p235-34290771.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,235,243,9,cf6f95517c71917fa8c7ec2186dbfb40667fede6119cff4ba0404150d9993976,501271,61d58a7afb0ffed101f404f32fe0febf53498652a0df58cef236db1176c58940,exact_duplicate_review
recovered-moj-1434-v4-p244-34309203,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p244-34309203.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,244,248,5,1625ce87d1ab028bae785e9470e35cd3ce57eb2b94f53c90b739c277ee9e7917,510885,9d54f016906e1bc44699a2dd5b0cd0666d708a10a2b014556c459e9448af63ad,exact_duplicate_review
recovered-moj-1434-v4-p249-34335085,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p249-34335085.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,249,253,5,b8f3ca534355df338712964e62f5a51514e2a66a9e18c8686a5a01222fec3999,488679,9f98e36e0ae98f7c48bbc203d15c8fd832044aec8a43e3be61d99e2be121ed5b,exact_duplicate_review
recovered-moj-1434-v4-p254-341487757,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p254-341487757.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,254,262,9,5406ee7078ef3833b93f142a5e0f6b569f97032b1b1638eead60b08671f399aa,1266912,3124c0da5abc6979c920d0d4c37267497cc3d27d477540abe4d4f2eaa8388609,private_manual_review
recovered-moj-1434-v4-p263-33430561,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p263-33430561.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,263,272,10,dbaa74877e691ab8293c34f530f8bfbcedfec5f06d4da65bc187fbeb96b27c07,1294738,cdec69c26ac6f0a2e3bf50921ef47f60049f4671845060413cabef578131550e,exact_duplicate_review
recovered-moj-1434-v4-p273-34176193,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p273-34176193.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,273,279,7,37b1c53af83855d37011f703016141d972c2d962f46ef81caf1a6dfff20ca85d,492780,d724cc1dadfe637b82976d0623bce0b0bf27ac3ffbc5e1fad39eade6b41cdef4,exact_duplicate_review
recovered-moj-1434-v4-p280-34196443,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p280-34196443.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,280,284,5,906de8ce16424f9f44bd0d8d28d3c223834d205826adad7f5b910941b16ad2a0,503605,e73e7da0e8559ffe85bfb7afe427cca9149742000ab23d5546b58b67aa0a5592,exact_duplicate_review
recovered-moj-1434-v4-p285-34223712,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p285-34223712.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,285,308,24,ec2b23474dc35495b0de84d39e8c4aae4f222ca8570ae2861f6d920ff27e1f75,556422,9f0ff07ff8d44e98feeffe7c18f2330fe9a14cddc723755f84e713b50ce4ba64,exact_duplicate_review
recovered-moj-1434-v4-p309-34193719,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p309-34193719.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,309,318,10,c3bfdff3c37d7a0e276e98d0ce763fbbc17d2080e1911a8c7af32e57171bf9fe,1220860,72e3c0283662502884979abeec1d1b2542855f5fbde006071b1761bc1c356044,exact_duplicate_review
recovered-moj-1434-v4-p319-34209994,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p319-34209994.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,319,330,12,1be01297e073298ea518bdf206ee07db286576935565093f737f509c84676eba,1263589,eb1ff0afb749da66bde1a434c420827d0b4ef80e83865a2cbc71de526a271b23,exact_duplicate_review
recovered-moj-1434-v4-p331-34221359,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p331-34221359.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,331,335,5,1084aa10b3efb5d48cf2a735d4f8b809317be97f8eba06f134b8873ce352f027,485406,1e8d99d121c628a5cb7d953197c5d276a8ad9458a07b014bca1abd07a10c7d05,exact_duplicate_review
recovered-moj-1434-v4-p336-34227273,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p336-34227273.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,336,343,8,bf8c571c7c88312c3a72891a861205cd9632a82160666cc8885c533cda053504,506969,d4f664a883906bf7d8123f2cf30088a35047de03dba8b7efbc3ff4f8bbfcbba3,exact_duplicate_review
recovered-moj-1434-v4-p344-34234533,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v4-p344-34234533.pdf,moj-judgments-1434-volume-4.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-4.pdf,47d4c5054697335c8926799bd75ca40e51c5ddb31286a024defb7310e90e713e,4858612,344,356,13,9417405b21b5806f84696679838aa12a2e773f6634b235a0e343e42f79b83aa7,860293,4e9aa5dea91bb7a4c76989f5895a4c1a3b0cabd7a06a6fb5baea4713cf46c5eb,exact_duplicate_review
recovered-moj-1434-v6-p5-34187417,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p5-34187417.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,5,12,8,c70ebb4470e9ffa1f81c6375812b3841e221be43df3875d932a890b9293b5487,1259888,ca082ae58781a7e1de567be24103484440cb89ac88f4d22300380ece0e0767d6,exact_duplicate_review
recovered-moj-1434-v6-p13-34238642,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p13-34238642.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,13,20,8,4add7be85597e29794fcbc7ea8c8b40276609a7006f4050030f533eaa70122c6,1259451,08071aa703ab6150d0dc824d20704fa17079bd1c805a6a24834aa6348d301ccb,exact_duplicate_review
recovered-moj-1434-v6-p21-33431666,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p21-33431666.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,21,30,10,1148ecb75f69356d27c8d3c679c00e77bd06a3b745c6ccc9d79be82e68ec7dc7,523496,e5adbbbdcb7e548d877eb09c85abb0d821a395e269525d0ffd69878b7afe04b0,exact_duplicate_review
recovered-moj-1434-v6-p31-34354006,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p31-34354006.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,31,38,8,0cb35ee335871669a96debbe6682d166ad50157f06eea4cf1223b991910fdeb1,1257541,b2161c93abdf8eadcaf984b6280328489163705d7c665ef65332b2b0cf85d438,exact_duplicate_review
recovered-moj-1434-v6-p39-33252837,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p39-33252837.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,39,53,15,1f38649fbaf3640bca8c4ea9791af5463debe93db95b0bb8c038d1f23f76a926,534840,317700fcecf5d76179eb3f0b5fd5651031c7b1a508e43a33b319a0c27156081c,exact_duplicate_review
recovered-moj-1434-v6-p54-33415126,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p54-33415126.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,54,69,16,de40c66e0a636ea2ebfe365805332195155f445ff2d026cefb217aac920f42f8,543607,4b22aafaa234a22711a5135a4a075dbac7d1e8fec1c9073ea1076603b41a098a,exact_duplicate_review
recovered-moj-1434-v6-p70-33469025,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p70-33469025.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,70,77,8,e709982b4800ea6d825ca7638c5ca5c01a5e58cc32a5bcbe3654cc215f1903ec,505134,788b4d5122ae07065f9a3e8bd3fe63e89c3cdbee2aea3de11ba494678b3ea4ee,exact_duplicate_review
recovered-moj-1434-v6-p78-8746,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p78-8746.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,78,91,14,77ff674cdc25b31cb402b71a0460bbeda3865dc3e6873cf20929f1064567b227,528936,8b95800f42fa626888924fa3abc42238b48d5cad51b8bbda1ea22a48ba6e58ad,exact_duplicate_review
recovered-moj-1434-v6-p92-34254640,extracted/recovered-moj-judgments-pdf/recovered-moj-1434-v6-p92-34254640.pdf,moj-judgments-1434-volume-6.pdf,archive-sources/moj/1434/moj-judgments-1434-volume-6.pdf,d8164d23575435d9de8ae23e628410450521627312e060d519a1d069c0675e11,4364841,92,99,8,15adcc1332f9528e4b4a88b946bd66f43ecf09816bb8105f750d599717ce88de,506313,c58d18e854525bf12341705d6af58334ffb24e653a270bed8e2beade0e37d98c,exact_duplicate_review
